,spkr,dys,word
0,kansas13a-284,=,and
0,kansas13a-284,=,uh
0,kansas13a-284,=,and
0,kansas13a-284,=,uh
0,kansas13a-284,=,he
0,kansas13a-284,=,daddy
0,kurland27a-503,=,there
0,kurland27a-503,=,is
0,kurland27a-503,=,a
0,kurland27a-503,=,truck
0,kurland27a-503,S,finder
0,kurland27a-503,S,file
0,kurland27a-503,=,fire
0,kurland27a-503,I,<eps>
0,kurland27a-528,=,then
0,kurland27a-528,=,after
0,kurland27a-528,=,um
0,kurland27a-528,=,they
0,kurland27a-528,=,were
0,kurland27a-528,=,married
0,kurland27a-528,=,the
0,kurland27a-528,=,husband
0,kurland27a-528,=,died
0,kurland29a-19,=,but
0,kurland29a-19,=,i
0,kurland29a-19,=,dont
0,kurland29a-19,=,know
0,kurland29a-19,=,but
0,kurland29a-19,=,um
0,kurland29a-19,=,i
0,kurland29a-19,=,cant
0,kurland29a-19,=,talk
0,adler12a-45,=,um
0,adler12a-45,=,but
0,adler12a-45,=,i
0,adler12a-45,=,can
0,adler12a-45,=,speak
0,adler12a-45,=,a
0,adler12a-45,=,lot
0,adler12a-45,=,better
0,adler12a-45,=,than
0,adler12a-45,=,i
0,adler12a-45,=,useta
0,adler12a-45,=,be
0,adler12a-45,S,than
0,adler12a-45,=,i
0,adler12a-45,=,was
0,elman04a-187,=,and
0,elman04a-187,=,shes
0,elman04a-187,=,always
0,elman04a-187,=,by
0,elman04a-187,=,the
0,elman04a-187,=,fireplace
0,elman04a-187,=,because
0,elman04a-187,=,shes
0,elman04a-187,=,considered
0,elman04a-187,=,the
0,elman04a-187,S,maid
0,kurland12b-86,=,theres
0,kurland12b-86,S,matt
0,kurland12b-86,=,outside
0,kurland12b-86,=,sitting
0,kurland12b-86,=,there
0,kurland12b-86,S,acting
0,kurland12b-86,=,as
0,kurland12b-86,S,innocent
0,kurland12b-86,I,<eps>
0,kurland12b-86,=,as
0,kurland12b-86,=,he
0,kurland12b-86,=,could
0,kurland12b-86,=,be
0,scale22a-345,=,he
0,scale22a-345,=,can
0,scale22a-345,=,fits
0,scale22a-345,S,fits
0,scale22a-345,=,a
0,scale22a-345,=,woman
0,scale22a-345,=,because
0,scale22a-345,=,he
0,scale22a-345,=,he
0,scale22a-345,=,should
0,scale22a-345,=,be
0,scale22a-345,=,his
0,scale22a-345,=,his
0,scale22a-345,=,his
0,scale22a-345,=,queen
0,BU07a-199,=,so
0,BU07a-199,S,still
0,BU07a-199,=,here
0,BU07a-199,D,but
0,kansas13a-53,=,i
0,kansas13a-53,=,had
0,kansas13a-53,S,raised
0,kansas13a-53,=,up
0,kansas13a-53,S,out
0,kansas13a-53,=,of
0,kansas13a-53,S,bed
0,MMA17a-17,=,my
0,MMA17a-17,=,language
0,MMA17a-17,=,was
0,MMA17a-17,S,just
0,MMA17a-17,I,<eps>
0,MMA17a-17,=,nineteen
0,MMA17a-17,=,fifty
0,MMA17a-17,=,four
0,MMA17a-17,=,in
0,MMA17a-17,=,the
0,MMA17a-17,=,english
0,MMA17a-17,S,language
0,whiteside19a-101,=,before
0,whiteside19a-101,=,then
0,whiteside19a-101,S,in
0,whiteside19a-101,=,my
0,whiteside19a-101,=,life
0,whiteside19a-101,=,i
0,whiteside19a-101,S,aint
0,whiteside19a-101,S,never
0,whiteside19a-101,=,cried
0,whiteside19a-101,S,ever
0,whiteside19a-101,D,one
0,whiteside19a-101,=,time
0,whiteside19a-101,=,in
0,whiteside19a-101,=,my
0,whiteside19a-101,=,life
0,whiteside19a-101,S,okay
0,williamson06a-227,=,show
0,williamson06a-227,=,them
0,williamson06a-227,=,theyre
0,williamson06a-227,=,gonna
0,williamson06a-227,=,go
0,williamson06a-227,=,pull
0,williamson06a-227,=,it
0,williamson06a-227,S,here
0,williamson06a-227,=,and
0,williamson06a-227,=,then
0,williamson06a-227,=,stand
0,williamson06a-227,=,up
0,williamson06a-227,=,so
0,williamson06a-227,=,they
0,williamson06a-227,=,can
0,williamson06a-227,=,get
0,williamson06a-227,=,up
0,williamson06a-227,=,with
0,williamson06a-227,=,him
0,kurland27a-115,=,and
0,kurland27a-115,=,my
0,kurland27a-115,=,leg
0,kurland27a-115,=,was
0,kurland27a-115,=,broke
0,kurland29a-199,=,but
0,kurland29a-199,=,then
0,kurland29a-199,S,nope
0,scale16a-583,=,and
0,scale16a-583,=,um
0,scale16a-583,=,no
0,scale16a-583,=,more
0,MMA06a-17,=,uh
0,MMA06a-17,=,when
0,MMA06a-17,=,two
0,MMA06a-17,=,thousand
0,MMA06a-17,=,eight
0,MMA06a-17,=,uh
0,MMA06a-17,=,it
0,MMA06a-17,=,was
0,MMA06a-17,=,not
0,MMA06a-17,=,very
0,MMA06a-17,=,well
0,whiteside17a-283,=,and
0,whiteside17a-283,=,that
0,whiteside17a-283,=,was
0,whiteside17a-283,=,the
0,whiteside17a-283,=,that
0,whiteside17a-283,=,was
0,whiteside17a-283,S,out
0,whiteside17a-283,=,of
0,whiteside17a-283,=,all
0,whiteside17a-283,=,the
0,whiteside17a-283,=,three
0,whiteside17a-283,=,that
0,whiteside17a-283,=,was
0,whiteside17a-283,=,probably
0,whiteside17a-283,=,to
0,whiteside17a-283,=,me
0,whiteside17a-283,=,the
0,whiteside17a-283,=,most
0,whiteside17a-283,S,the
0,whiteside17a-283,=,most
0,whiteside17a-283,=,challenging
0,whiteside17a-452,=,and
0,whiteside17a-452,=,then
0,whiteside17a-452,=,the
0,whiteside17a-452,=,father
0,whiteside17a-452,=,getting
0,whiteside17a-452,=,up
0,whiteside17a-452,=,with
0,whiteside17a-452,=,the
0,whiteside17a-452,=,ball
0,whiteside17a-452,=,in
0,whiteside17a-452,=,his
0,whiteside17a-452,=,hand
0,whiteside17a-452,=,looking
0,whiteside17a-452,=,at
0,whiteside17a-452,=,the
0,whiteside17a-452,=,broken
0,whiteside17a-452,=,window
0,BU01a-215,=,um
0,BU01a-215,=,so
0,BU01a-215,=,when
0,BU01a-215,=,my
0,BU01a-215,=,instructor
0,BU01a-215,=,said
0,BU01a-215,=,to
0,BU01a-215,=,me
0,kurland04a-91,=,and
0,kurland04a-91,=,my
0,kurland04a-91,=,father
0,kurland04a-91,=,um
0,kurland04a-91,=,went
0,kurland04a-91,=,out
0,kurland04a-91,=,to
0,kurland04a-91,=,to
0,kurland04a-91,S,buy
0,kurland04a-91,=,a
0,kurland04a-91,=,newspaper
0,scale12d-234,=,and
0,scale12d-234,=,she
0,scale12d-234,=,wanted
0,scale12d-234,S,wanted
0,scale12d-234,S,them
0,scale12d-234,=,to
0,scale12d-234,=,get
0,scale12d-234,=,her
0,scale12d-234,=,out
0,scale12d-234,S,to
0,scale12d-234,=,get
0,scale12d-234,=,her
0,scale12d-234,=,out
0,scale12d-234,=,of
0,scale12d-234,=,there
0,tcu01a-129,=,anyway
0,tcu01a-129,=,so
0,tcu01a-129,S,anyway
0,tcu01a-129,=,so
0,tcu01a-129,=,thats
0,tcu01a-129,=,you
0,tcu01a-129,=,know
0,tcu01a-129,=,i
0,tcu01a-129,=,cant
0,tcu01a-129,=,talk
0,tcu01a-129,=,you
0,tcu01a-129,S,know
0,MMA06a-251,=,she
0,MMA06a-251,=,is
0,MMA06a-251,=,cinderella
0,MMA06a-251,=,is
0,MMA06a-251,=,coming
0,MMA06a-251,=,and
0,MMA06a-251,=,was
0,MMA06a-251,=,coming
0,MMA06a-251,=,now
0,MMA06a-251,=,is
0,MMA06a-251,S,coming
0,williamson06a-187,=,and
0,williamson06a-187,=,then
0,williamson06a-187,=,he
0,williamson06a-187,=,saw
0,williamson06a-187,=,sure
0,williamson06a-187,=,enough
0,williamson06a-187,=,it
0,williamson06a-187,=,was
0,williamson06a-187,=,raining
0,williamson06a-187,=,for
0,williamson06a-187,S,bow
0,williamson06a-187,=,him
0,williamson06a-187,=,and
0,williamson06a-187,=,for
0,williamson06a-187,=,her
0,williamson09a-429,=,but
0,williamson09a-429,=,she
0,williamson09a-429,=,has
0,williamson09a-429,=,uh
0,williamson09a-429,S,slippers
0,williamson09a-429,=,on
0,williamson09a-429,=,her
0,williamson09a-429,=,foot
0,williamson09a-429,=,so
0,williamson09a-429,=,on
0,williamson09a-429,=,her
0,williamson09a-429,=,on
0,williamson09a-429,=,her
0,williamson09a-429,=,on
0,williamson09a-429,=,her
0,williamson09a-429,=,head
0,aprocsa1738a-125,=,maybe
0,aprocsa1738a-125,S,hopefully
0,aprocsa1738a-125,=,to
0,aprocsa1738a-125,=,return
0,aprocsa1738a-125,=,to
0,aprocsa1738a-125,=,california
0,BU01a-81,=,and
0,BU01a-81,=,then
0,BU01a-81,=,they
0,BU01a-81,=,brought
0,BU01a-81,=,me
0,BU01a-81,=,to
0,BU01a-81,=,uh
0,BU01a-81,S,spaulding
0,BU01a-81,=,in
0,BU01a-81,=,boston
0,scale06d-137,=,um
0,scale06d-137,=,and
0,scale06d-137,=,all
0,scale06d-137,=,of
0,scale06d-137,=,it
0,scale06d-137,=,helps
0,scale06d-137,S,healing
0,scale16a-539,=,but
0,scale16a-539,=,he
0,scale16a-539,=,didnt
0,scale16a-539,=,seem
0,scale16a-539,=,like
0,scale16a-539,=,uh
0,scale16a-539,=,he
0,scale16a-539,=,would
0,scale16a-539,=,be
0,scale16a-539,=,angry
0,scale16a-539,=,because
0,scale16a-539,=,he
0,scale16a-539,=,would
0,scale16a-539,S,argh
0,scale16a-539,=,you
0,scale16a-539,=,know
0,scale16a-539,=,start
0,scale16a-539,=,you
0,scale16a-539,S,know
0,tap18a-243,=,almost
0,tap18a-243,=,i
0,tap18a-243,S,i
0,tap18a-243,S,i
0,tap18a-243,=,can
0,tap18a-243,=,do
0,tap18a-243,S,no
0,tap18a-243,S,cane
0,tap18a-243,S,sometimes
0,tcu01a-572,=,and
0,tcu01a-572,=,so
0,tcu01a-572,=,she
0,tcu01a-572,=,um
0,tcu01a-572,=,the
0,tcu01a-572,=,shoe
0,tcu01a-572,=,um
0,tcu01a-572,=,she
0,tcu01a-572,S,she
0,whiteside19a-97,=,my
0,whiteside19a-97,=,daughter
0,whiteside19a-97,=,is
0,whiteside19a-97,=,twenty
0,whiteside19a-97,=,four
0,whiteside19a-97,S,born
0,whiteside19a-97,=,in
0,whiteside19a-97,=,nineteen
0,whiteside19a-97,=,eighty
0,whiteside19a-97,=,eight
0,whiteside19a-97,S,in
0,whiteside19a-97,=,december
0,whiteside19a-97,=,twenty
0,whiteside19a-97,S,one
0,BU01a-826,=,so
0,BU01a-826,=,on
0,BU01a-826,=,one
0,BU01a-826,=,side
0,BU01a-826,=,of
0,BU01a-826,=,that
0,BU01a-826,=,you
0,BU01a-826,=,fill
0,BU01a-826,=,that
0,BU01a-826,=,with
0,BU01a-826,=,uh
0,BU01a-826,=,you
0,BU01a-826,=,spread
0,BU01a-826,=,the
0,BU01a-826,=,the
0,BU01a-826,=,jam
0,elman11a-34,=,well
0,elman11a-34,=,because
0,elman11a-34,S,see
0,elman11a-34,=,i
0,elman11a-34,=,because
0,elman11a-34,=,wife
0,elman11a-34,S,died
0,kansas11a-464,=,and
0,kansas11a-464,=,his
0,kansas11a-464,=,little
0,kansas11a-464,=,dog
0,kansas11a-464,=,was
0,kansas11a-464,=,also
0,kansas11a-464,=,went
0,kansas11a-464,S,or
0,kansas11a-464,=,barking
0,kansas11a-464,=,barking
0,kansas11a-464,S,all
0,kansas11a-464,=,the
0,kansas11a-464,S,time
0,kurland27a-137,=,um
0,kurland27a-137,=,then
0,kurland27a-137,=,even
0,kurland27a-137,=,though
0,kurland27a-137,=,i
0,kurland27a-137,=,mean
0,kurland27a-137,=,i
0,kurland27a-137,=,didnt
0,kurland27a-137,=,know
0,kurland27a-137,=,what
0,kurland27a-137,=,the
0,kurland27a-137,=,heck
0,kurland27a-137,=,was
0,kurland27a-137,=,going
0,kurland27a-137,S,on
0,MSU08b-10,=,and
0,MSU08b-10,=,um
0,MSU08b-10,=,my
0,MSU08b-10,=,brother
0,MSU08b-10,=,was
0,MSU08b-10,=,coming
0,MSU08b-10,=,to
0,MSU08b-10,=,come
0,MSU08b-10,=,over
0,MSU08b-10,=,to
0,MSU08b-10,S,visit
0,scale16a-19,=,i
0,scale16a-19,=,went
0,scale16a-19,=,back
0,scale16a-19,=,to
0,scale16a-19,=,school
0,scale16a-19,=,uh
0,scale16a-19,=,to
0,scale16a-19,=,become
0,scale16a-19,=,a
0,scale16a-19,=,counselor
0,scale16a-19,=,an
0,scale16a-19,=,elementary
0,scale16a-19,=,school
0,scale16a-19,=,counselor
0,tap18a-345,=,and
0,tap18a-345,=,um
0,tap18a-345,=,uh
0,tap18a-345,=,the
0,tap18a-345,=,neighbor
0,tap18a-345,=,said
0,elman11a-308,=,uh
0,elman11a-308,=,uh
0,elman11a-308,=,two
0,elman11a-308,=,uh
0,elman11a-308,D,i
0,kurland12b-62,=,what
0,kurland12b-62,=,the
0,kurland12b-62,=,ball
0,kurland12b-62,=,does
0,kurland12b-62,=,it
0,kurland12b-62,=,breaks
0,kurland12b-62,=,and
0,kurland12b-62,=,it
0,kurland12b-62,S,curves
0,kurland12b-62,=,and
0,kurland12b-62,=,it
0,kurland12b-62,S,swoops
0,kurland12b-62,=,down
0,kurland12b-62,=,and
0,kurland12b-62,=,goes
0,kurland12b-62,=,through
0,kurland12b-62,=,the
0,kurland12b-62,=,window
0,whiteside14a-483,=,and
0,whiteside14a-483,=,um
0,whiteside14a-483,=,and
0,whiteside14a-483,=,steps
0,cmu03a-102,=,but
0,cmu03a-102,=,she
0,cmu03a-102,=,is
0,cmu03a-102,=,ready
0,cmu03a-102,=,to
0,cmu03a-102,=,catch
0,cmu03a-102,=,the
0,cmu03a-102,=,the
0,cmu03a-102,=,cat
0,fridriksson03a-357,S,um
0,fridriksson03a-357,=,boy
0,fridriksson03a-357,S,uh
0,fridriksson03a-357,=,boy
0,fridriksson03a-357,S,one
0,kansas11a-565,=,but
0,kansas11a-565,=,then
0,kansas11a-565,=,she
0,kansas11a-565,=,saw
0,kansas11a-565,=,that
0,kansas11a-565,=,uh
0,kansas11a-565,=,it
0,kansas11a-565,=,was
0,kansas11a-565,=,turning
0,kansas11a-565,=,into
0,kansas11a-565,=,midnight
0,kurland26b-108,=,well
0,kurland26b-108,S,anyways
0,kurland26b-108,=,said
0,kurland26b-108,=,that
0,kurland26b-108,=,she
0,kurland26b-108,=,had
0,kurland26b-108,=,hadta
0,kurland26b-108,=,be
0,kurland26b-108,=,home
0,kurland26b-108,=,by
0,kurland26b-108,=,uh
0,kurland26b-108,=,twelve
0,kurland26b-108,=,oclock
0,scale16a-233,=,and
0,scale16a-233,=,maybe
0,scale16a-233,=,im
0,scale16a-233,=,not
0,scale16a-233,=,quite
0,scale16a-233,=,sure
0,scale16a-233,=,whether
0,scale16a-233,=,she
0,scale16a-233,=,told
0,scale16a-233,=,me
0,scale16a-233,=,or
0,scale16a-233,=,my
0,scale16a-233,=,sister
0,scale16a-233,S,firstnamem
0,UNH05a-325,=,i
0,UNH05a-325,=,mean
0,UNH05a-325,=,i
0,UNH05a-325,=,dont
0,UNH05a-325,=,know
0,UNH05a-325,=,what
0,UNH05a-325,S,shes
0,UNH05a-325,S,doing
0,whiteside17a-55,=,so
0,whiteside17a-55,=,that
0,whiteside17a-55,=,transition
0,whiteside17a-55,=,for
0,whiteside17a-55,=,me
0,whiteside17a-55,=,after
0,whiteside17a-55,=,i
0,whiteside17a-55,=,realized
0,whiteside17a-55,=,what
0,whiteside17a-55,=,happened
0,whiteside17a-55,=,to
0,whiteside17a-55,S,me
0,aprocsa1738a-334,S,id
0,aprocsa1738a-334,=,get
0,aprocsa1738a-334,=,um
0,aprocsa1738a-334,=,bread
0,aprocsa1738a-334,S,im
0,aprocsa1738a-334,=,sorry
0,aprocsa1738a-334,=,wheat
0,aprocsa1738a-334,=,bread
0,kansas11a-248,=,i
0,kansas11a-248,=,think
0,kansas11a-248,=,it
0,kansas11a-248,=,was
0,kansas11a-248,=,probably
0,kansas11a-248,S,some
0,kansas11a-248,D,time
0,kansas11a-248,=,this
0,kansas11a-248,S,summer
0,kansas11a-248,=,i
0,kansas11a-248,=,just
0,kansas11a-248,=,realized
0,kansas11a-248,=,it
0,kansas11a-248,S,is
0,kansas11a-248,=,i
0,kansas11a-248,=,stop
0,kansas11a-248,=,have
0,kansas11a-248,=,those
0,kansas11a-248,=,all
0,kansas11a-248,=,the
0,kansas11a-248,=,time
0,kansas11a-527,=,so
0,kansas11a-527,=,all
0,kansas11a-527,=,the
0,kansas11a-527,=,uh
0,kansas11a-527,=,other
0,kansas11a-527,=,ladies
0,kansas11a-527,=,the
0,kansas11a-527,S,uh
0,kurland06a-160,=,and
0,kurland06a-160,=,um
0,kurland06a-160,=,i
0,kurland06a-160,=,actually
0,kurland06a-160,=,remember
0,kurland06a-160,=,being
0,kurland06a-160,=,in
0,kurland06a-160,=,the
0,kurland06a-160,=,recovery
0,kurland06a-160,=,after
0,kurland06a-160,=,the
0,kurland06a-160,=,uh
0,kurland06a-160,S,surgery
0,kurland12b-294,S,cinderella
0,kurland12b-294,S,wipes
0,kurland12b-294,=,up
0,kurland12b-294,S,her
0,kurland12b-294,D,tears
0,kurland12b-294,=,and
0,kurland12b-294,S,goes
0,kurland12b-294,=,up
0,kurland12b-294,=,the
0,kurland12b-294,=,stairs
0,kurland12b-294,=,and
0,kurland12b-294,=,sees
0,kurland12b-294,=,a
0,kurland12b-294,=,nice
0,kurland12b-294,=,dress
0,kurland12b-294,D,and
0,kurland12b-294,D,dressing
0,scale12d-7,=,like
0,scale12d-7,=,my
0,scale12d-7,=,daughter
0,scale12d-7,S,um
0,scale12d-7,=,has
0,scale12d-7,=,a
0,scale12d-7,=,baby
0,tap13a-124,=,uh
0,tap13a-124,=,this
0,tap13a-124,=,uh
0,tap13a-124,S,little
0,tap13a-124,=,person
0,thompson07c-273,=,uh
0,thompson07c-273,S,rant
0,thompson07c-273,=,is
0,thompson07c-273,=,not
0,thompson07c-273,S,uh
0,thompson07c-273,=,um
0,thompson07c-273,=,part
0,thompson07c-273,=,of
0,thompson07c-273,=,it
0,kurland27a-85,=,um
0,kurland27a-85,=,what
0,kurland27a-85,=,i
0,kurland27a-85,=,do
0,kurland27a-85,=,know
0,kurland27a-85,=,from
0,kurland27a-85,=,what
0,kurland27a-85,=,my
0,kurland27a-85,=,sister
0,kurland27a-85,=,and
0,kurland27a-85,=,my
0,kurland27a-85,=,sister
0,kurland27a-85,=,in
0,kurland27a-85,=,law
0,scale06d-277,S,now
0,scale06d-277,=,um
0,scale06d-277,=,the
0,scale06d-277,=,boy
0,scale06d-277,=,is
0,scale06d-277,S,back
0,tcu01a-51,=,and
0,tcu01a-51,=,um
0,tcu01a-51,=,and
0,tcu01a-51,=,the
0,tcu01a-51,=,first
0,tcu01a-51,=,thing
0,tcu01a-51,=,is
0,tcu01a-51,=,um
0,tcu01a-51,=,we
0,tcu01a-51,=,in
0,tcu01a-51,=,the
0,tcu01a-51,=,elevator
0,tcu01a-51,=,and
0,tcu01a-51,=,i
0,tcu01a-51,=,said
0,MMA17a-298,S,uh
0,MMA17a-298,S,pulling
0,MMA17a-298,S,whatever
0,MMA17a-298,I,<eps>
0,UNH03c-69,=,then
0,UNH03c-69,S,it
0,UNH03c-69,S,got
0,UNH03c-69,=,down
0,UNH03c-69,S,you
0,UNH03c-69,=,know
0,UNH03c-69,=,couple
0,UNH03c-69,S,weeks
0,UNH03c-69,=,later
0,UNH03c-69,=,its
0,UNH03c-69,=,down
0,UNH03c-69,=,to
0,UNH03c-69,=,a
0,UNH03c-69,=,hundred
0,UNH03c-69,S,dollars
0,whiteside14a-240,=,when
0,whiteside14a-240,=,hes
0,whiteside14a-240,=,i
0,whiteside14a-240,=,mean
0,whiteside14a-240,=,he
0,whiteside14a-240,=,hes
0,whiteside14a-240,=,hes
0,whiteside14a-240,=,sopping
0,whiteside17a-25,=,but
0,whiteside17a-25,=,i
0,whiteside17a-25,=,can
0,whiteside17a-25,=,see
0,whiteside17a-25,=,personally
0,whiteside17a-25,=,my
0,whiteside17a-25,S,growth
0,whiteside17a-25,=,from
0,whiteside17a-25,=,where
0,whiteside17a-25,=,i
0,whiteside17a-25,=,was
0,whiteside17a-25,=,initially
0,whiteside17a-25,=,you
0,whiteside17a-25,=,know
0,whiteside17a-25,=,to
0,whiteside17a-25,=,where
0,whiteside17a-25,=,i
0,whiteside17a-25,=,am
0,whiteside17a-25,=,right
0,whiteside17a-25,=,now
0,adler16a-141,=,and
0,adler16a-141,=,the
0,adler16a-141,S,then
0,adler16a-141,S,and
0,adler16a-141,S,uh
0,adler16a-141,S,cat
0,adler16a-141,I,<eps>
0,adler16a-141,=,the
0,adler16a-141,=,tree
0,fridriksson03a-353,S,bold
0,fridriksson03a-353,=,for
0,fridriksson03a-353,S,umbrella
0,kurland22a-58,=,uh
0,kurland22a-58,=,three
0,kurland22a-58,=,four
0,kurland22a-58,=,five
0,kurland22a-58,S,six
0,tcu01a-113,=,and
0,tcu01a-113,=,the
0,tcu01a-113,=,big
0,tcu01a-113,=,um
0,tcu01a-113,=,hospital
0,tcu01a-113,=,its
0,tcu01a-113,=,its
0,tcu01a-113,=,um
0,tcu01a-113,S,harris
0,UNH03c-127,=,and
0,UNH03c-127,=,the
0,UNH03c-127,=,bird
0,UNH03c-127,=,didnt
0,UNH03c-127,=,have
0,UNH03c-127,=,anything
0,UNH03c-127,=,to
0,UNH03c-127,=,do
0,UNH03c-127,=,with
0,UNH03c-127,=,it
0,UNH05a-279,S,scissors
0,whiteside14a-537,=,and
0,whiteside14a-537,=,we
0,whiteside14a-537,=,are
0,whiteside14a-537,=,going
0,whiteside14a-537,=,to
0,whiteside14a-537,=,we
0,whiteside14a-537,=,are
0,whiteside14a-537,=,going
0,whiteside14a-537,=,to
0,whiteside14a-537,=,refrigerator
0,ACWT02a-240,=,well
0,ACWT02a-240,=,uh
0,ACWT02a-240,S,bread
0,kurland27a-603,=,um
0,kurland27a-603,=,and
0,kurland27a-603,=,they
0,kurland27a-603,=,hafta
0,kurland27a-603,=,be
0,kurland27a-603,=,peanut
0,kurland27a-603,=,peanut
0,kurland27a-603,=,butter
0,scale19a-188,=,uh
0,scale19a-188,=,uh
0,scale19a-188,=,you
0,scale19a-188,=,know
0,scale19a-188,=,its
0,scale19a-188,=,awful
0,scale22a-181,=,and
0,scale22a-181,=,the
0,scale22a-181,=,doctor
0,scale22a-181,=,didnt
0,scale22a-181,S,they
0,scale22a-181,=,didnt
0,scale22a-181,S,they
0,scale22a-181,=,didnt
0,scale22a-181,=,take
0,scale22a-181,=,care
0,scale22a-181,=,of
0,scale22a-181,=,her
0,scale22a-181,=,didnt
0,scale22a-181,=,take
0,scale22a-181,=,care
0,scale22a-181,=,of
0,scale22a-181,S,her
0,tap18a-435,=,the
0,tap18a-435,=,boy
0,tap18a-435,=,the
0,tap18a-435,=,guy
0,tap18a-435,=,is
0,tap18a-435,=,rescuing
0,tap18a-435,=,the
0,tap18a-435,=,girl
0,tap18a-435,=,because
0,tap18a-435,=,maybe
0,tap18a-435,=,its
0,tap18a-435,S,gonna
0,tap18a-435,S,storm
0,tcu01a-15,=,but
0,tcu01a-15,=,um
0,tcu01a-15,=,in
0,tcu01a-15,=,my
0,tcu01a-15,=,head
0,tcu01a-15,=,i
0,tcu01a-15,S,regressed
0,tcu01a-15,I,<eps>
0,tcu01a-15,=,you
0,tcu01a-15,=,know
0,tcu01a-15,S,im
0,tcu01a-15,S,regressed
0,tcu01a-15,=,that
0,thompson09a-7,=,and
0,thompson09a-7,=,um
0,thompson09a-7,=,i
0,thompson09a-7,S,um
0,thompson09a-7,D,i
0,whiteside14a-238,=,and
0,whiteside14a-238,=,then
0,whiteside14a-238,=,it
0,whiteside14a-238,=,was
0,whiteside14a-238,=,raining
0,whiteside14a-238,S,at
0,whiteside14a-238,=,a
0,whiteside14a-238,S,um
0,whiteside14a-238,D,bunch
0,elman08a-63,S,well
0,elman08a-63,=,i
0,elman08a-63,S,uh
0,elman08a-63,=,and
0,elman08a-63,=,then
0,elman08a-63,=,we
0,elman08a-63,=,we
0,elman08a-63,=,go
0,elman08a-63,=,to
0,elman08a-63,=,the
0,elman08a-63,S,um
0,kurland21e-65,=,um
0,kurland21e-65,=,um
0,kurland21e-65,S,yes
0,kurland24b-143,=,and
0,kurland24b-143,=,her
0,kurland24b-143,=,other
0,kurland24b-143,=,is
0,kurland24b-143,S,uh
0,MSU03b-65,=,and
0,MSU03b-65,=,uh
0,MSU03b-65,=,he
0,MSU03b-65,=,said
0,MSU03b-65,=,get
0,MSU03b-65,=,out
0,MSU03b-65,=,of
0,MSU03b-65,S,there
0,scale06d-433,=,but
0,scale06d-433,=,uh
0,scale06d-433,=,and
0,scale06d-433,=,she
0,scale06d-433,=,leaves
0,scale06d-433,=,because
0,scale06d-433,=,uh
0,scale06d-433,=,she
0,scale06d-433,=,is
0,scale06d-433,=,doing
0,scale06d-433,=,the
0,scale06d-433,=,dance
0,scale06d-433,S,and
0,tucson03a-262,=,um
0,tucson03a-262,=,to
0,tucson03a-262,=,see
0,tucson03a-262,=,this
0,tucson03a-262,=,other
0,tucson03a-262,=,man
0,tucson03a-262,=,whos
0,tucson03a-262,=,uh
0,tucson03a-262,=,getting
0,tucson03a-262,=,to
0,tucson03a-262,S,meet
0,tucson03a-262,=,them
0,whiteside19a-368,=,and
0,whiteside19a-368,=,for
0,whiteside19a-368,S,her
0,cmu03a-29,=,i
0,cmu03a-29,S,uh
0,cmu03a-29,=,i
0,cmu03a-29,=,cant
0,cmu03a-29,=,recall
0,cmu03a-29,D,what
0,cmu03a-29,D,uh
0,cmu03a-29,D,stands
0,cmu03a-29,D,out
0,elman11a-361,=,uh
0,elman11a-361,S,oh
0,elman11a-361,=,uh
0,elman11a-361,S,b
0,elman11a-361,D,beaver
0,tap18a-67,=,so
0,tap18a-67,=,i
0,tap18a-67,=,walked
0,tap18a-67,=,like
0,tap18a-67,=,uh
0,tap18a-67,=,my
0,tap18a-67,S,den
0,adler06a-86,=,i
0,adler06a-86,S,wasnt
0,adler06a-86,S,schooling
0,adler06a-86,I,<eps>
0,adler06a-86,=,but
0,adler06a-86,=,i
0,adler06a-86,=,was
0,adler06a-86,=,for
0,adler06a-86,=,for
0,adler06a-86,S,for
0,adler06a-86,=,bands
0,adler06a-86,=,and
0,adler06a-86,=,stuff
0,elman11a-210,=,and
0,elman11a-210,=,then
0,elman11a-210,=,firemen
0,elman11a-210,=,and
0,elman11a-210,=,and
0,elman11a-210,S,uh
0,kurland12b-466,S,im
0,kurland12b-466,=,gonna
0,kurland12b-466,=,put
0,kurland12b-466,=,some
0,kurland12b-466,=,jelly
0,kurland12b-466,=,some
0,kurland12b-466,=,peanut
0,kurland12b-466,S,some
0,kurland12b-466,D,jelly
0,kurland12b-466,=,on
0,kurland12b-466,=,that
0,MMA06a-124,=,uh
0,MMA06a-124,=,unfortunately
0,MMA06a-124,=,with
0,MMA06a-124,=,the
0,MMA06a-124,=,rain
0,MMA06a-124,=,he
0,MMA06a-124,=,has
0,MMA06a-124,=,to
0,MMA06a-124,=,go
0,MMA06a-124,S,in
0,kurland05a-155,=,and
0,kurland05a-155,=,uh
0,kurland05a-155,=,my
0,kurland05a-155,S,fiscal
0,kurland05a-155,D,year
0,kurland05a-155,=,ended
0,kurland05a-155,=,uh
0,kurland05a-155,=,october
0,kurland05a-155,=,first
0,kurland05a-155,=,you
0,kurland05a-155,=,know
0,kurland05a-155,=,for
0,kurland05a-155,=,my
0,kurland05a-155,S,selling
0,kurland05a-155,=,and
0,kurland05a-155,=,stuff
0,kurland05a-195,=,but
0,kurland05a-195,=,you
0,kurland05a-195,=,know
0,kurland05a-195,S,it
0,kurland05a-195,D,you
