,spkr,dys,word
0,UNH01a-375,=,the
0,UNH01a-375,=,tree
0,whiteside14a-539,=,and
0,whiteside14a-539,=,um
0,whiteside14a-539,S,a
0,whiteside14a-539,=,jelly
0,ACWT02a-210,=,and
0,ACWT02a-210,=,she
0,ACWT02a-210,=,dance
0,ACWT02a-210,=,and
0,ACWT02a-210,S,dance
0,ACWT02a-210,=,and
0,ACWT02a-210,=,dance
0,ACWT02a-210,=,all
0,ACWT02a-210,=,night
0,adler17a-391,=,uh
0,adler17a-391,=,somebody
0,adler17a-391,=,asked
0,adler17a-391,=,me
0,adler17a-391,=,to
0,adler17a-391,=,come
0,adler17a-391,=,down
0,adler17a-391,=,to
0,adler17a-391,=,office
0,kansas10a-71,S,where
0,kansas10a-71,=,i
0,kansas10a-71,=,live
0,kansas10a-71,=,or
0,kansas10a-71,=,where
0,kansas10a-71,=,i
0,kansas10a-71,=,stay
0,kansas10a-71,=,here
0,kansas10a-71,=,they
0,kansas10a-71,=,help
0,kansas10a-71,=,me
0,kansas10a-129,=,and
0,kansas10a-129,=,it
0,kansas10a-129,=,hit
0,kansas10a-129,=,the
0,kansas10a-129,=,next
0,kansas10a-129,=,house
0,kansas10a-129,=,next
0,kansas10a-129,=,to
0,kansas10a-129,=,it
0,kansas10a-129,=,here
0,kurland17a-55,=,um
0,kurland17a-55,S,and
0,kurland17a-55,=,finally
0,kurland17a-55,=,it
0,kurland17a-55,=,did
0,kurland17a-55,=,come
0,kurland17a-55,=,back
0,scale12d-251,=,oh
0,scale12d-251,S,and
0,scale12d-251,S,then
0,scale12d-251,=,you
0,scale12d-251,S,cut
0,scale12d-251,S,them
0,scale12d-251,S,in
0,scale12d-251,S,a
0,scale12d-251,=,cut
0,scale12d-251,S,them
0,scale12d-251,=,in
0,scale12d-251,=,half
0,scale17a-219,S,now
0,scale17a-219,=,one
0,scale17a-219,S,two
0,scale17a-219,=,three
0,MMA05a-157,=,the
0,MMA05a-157,S,two
0,MMA05a-157,=,girls
0,MMA05a-157,=,and
0,MMA05a-157,=,the
0,MMA05a-157,=,daughter
0,MMA05a-157,=,the
0,MMA05a-157,=,old
0,MMA05a-157,=,gal
0,MMA05a-157,S,were
0,MMA05a-157,S,gonna
0,MMA05a-157,S,go
0,MMA05a-157,D,someplace
0,MMA17a-13,=,no
0,MMA17a-13,S,so
0,MMA17a-13,=,i
0,MMA17a-13,D,i
0,MMA17a-13,=,did
0,MMA17a-13,S,it
0,MMA17a-13,=,the
0,MMA17a-13,=,conversation
0,MMA17a-13,=,but
0,MMA17a-13,S,but
0,MMA17a-13,S,now
0,MMA17a-13,D,im
0,MMA17a-13,=,losing
0,MMA17a-13,S,um
0,kurland01f-234,S,as
0,kurland01f-234,D,soon
0,kurland01f-234,D,as
0,kurland01f-234,D,it
0,kurland01f-234,=,goes
0,kurland01f-234,=,the
0,kurland01f-234,=,the
0,kurland01f-234,=,the
0,kurland01f-234,S,the
0,kurland01f-234,=,the
0,kurland01f-234,=,other
0,kurland01f-234,=,woman
0,kurland01f-234,=,its
0,kurland01f-234,=,woman
0,kurland01f-234,=,says
0,kurland17a-19,S,he
0,kurland17a-19,=,told
0,kurland17a-19,=,me
0,kurland17a-19,=,that
0,kurland17a-19,S,um
0,kurland17a-19,=,they
0,kurland17a-19,=,treated
0,kurland17a-19,=,me
0,kurland17a-19,=,twice
0,kurland17a-19,=,with
0,kurland17a-19,S,with
0,kurland17a-19,D,pain
0,kurland17a-19,D,medicine
0,MSU08a-261,=,and
0,MSU08a-261,=,then
0,MSU08a-261,=,get
0,MSU08a-261,=,some
0,MSU08a-261,=,blown
0,MSU08a-261,=,and
0,MSU08a-261,=,put
0,MSU08a-261,=,that
0,MSU08a-261,S,too
0,MSU08a-261,S,on
0,MSU08a-261,S,the
0,MSU08a-261,D,tot
0,tap01a-47,S,um
0,tap01a-47,S,i
0,tap01a-47,=,been
0,tap01a-47,=,married
0,tap01a-47,=,uh
0,tap01a-47,=,forty
0,tap01a-47,=,six
0,tap01a-47,=,years
0,tap01a-77,=,and
0,tap01a-77,=,uh
0,tap01a-77,S,heres
0,tap01a-77,S,raining
0,tap01a-77,=,out
0,tap01a-77,=,there
0,tap14a-71,=,and
0,tap14a-71,=,um
0,tap14a-71,S,charlotte
0,williamson06a-239,S,fun
0,williamson06a-239,=,the
0,williamson06a-239,S,letters
0,williamson06a-239,S,are
0,williamson06a-239,S,wonderful
0,elman04a-53,S,and
0,elman04a-53,=,um
0,elman04a-53,=,his
0,elman04a-53,=,niece
0,elman04a-53,=,came
0,elman04a-53,=,over
0,elman04a-53,S,too
0,kurland07d-144,=,twice
0,kurland07d-144,=,i
0,kurland07d-144,S,i
0,kurland07d-144,S,i
0,kurland07d-144,S,lifted
0,kurland07d-144,=,up
0,kurland07d-144,=,my
0,kurland07d-144,=,arm
0,kurland07d-144,=,but
0,kurland07d-144,=,i
0,kurland07d-144,S,couldnt
0,kurland07d-144,=,couldnt
0,kurland07d-144,S,do
0,kurland07d-144,D,much
0,scale12c-167,=,um
0,scale12c-167,=,and
0,scale12c-167,=,then
0,scale12c-167,=,um
0,scale12c-167,=,the
0,scale12c-167,=,prince
0,tcu03a-29,=,and
0,tcu03a-29,S,firstnames
0,tcu03a-29,S,uh
0,tcu03a-29,=,sit
0,tcu03a-29,=,down
0,tcu03a-29,=,and
0,tcu03a-29,=,nine
0,tcu03a-29,=,one
0,tcu03a-29,=,one
0,thompson07c-174,=,no
0,thompson07c-174,=,the
0,thompson07c-174,=,um
0,thompson07c-174,=,um
0,thompson07c-174,=,it
0,thompson07c-174,=,is
0,thompson07c-174,=,raining
0,thompson07c-174,=,outside
0,UNH01c-247,=,he
0,UNH01c-247,=,jumps
0,UNH01c-247,S,up
0,UNH01c-247,=,looking
0,UNH01c-247,=,out
0,UNH01c-247,=,the
0,UNH01c-247,=,broken
0,UNH01c-247,=,window
0,UNH01c-247,=,holding
0,UNH01c-247,=,the
0,UNH01c-247,=,ball
0,UNH01c-247,=,and
0,UNH01c-247,S,probably
0,UNH01c-247,=,yelling
0,UNH01c-247,S,at
0,UNH01c-247,S,the
0,UNH01c-247,S,young
0,UNH01c-247,D,child
0,UNH01c-247,D,outside
0,kurland01f-260,=,and
0,kurland01f-260,=,she
0,kurland01f-260,=,slipped
0,kurland01f-260,=,her
0,kurland01f-260,=,thing
0,kurland01f-260,=,her
0,kurland01f-260,=,little
0,kurland01f-260,=,nice
0,kurland01f-260,=,little
0,kurland01f-260,S,clip
0,scale12c-121,=,hes
0,scale12c-121,=,looking
0,scale12c-121,=,for
0,scale12c-121,=,uh
0,scale12c-121,=,um
0,scale12c-121,=,just
0,scale12c-121,=,somebody
0,scale12c-121,D,to
0,scale12c-121,=,dance
0,scale12c-121,=,with
0,tap09a-278,S,sat
0,tap09a-278,S,sat
0,tap09a-278,S,sir
0,tap09a-278,S,and
0,tap09a-278,S,a
0,tap10a-53,=,and
0,tap10a-53,=,then
0,tap10a-53,=,when
0,tap10a-53,=,we
0,tap10a-53,S,decided
0,tap10a-53,=,to
0,tap10a-53,=,move
0,tap10a-53,=,here
0,tap10a-53,=,to
0,tap10a-53,D,to
0,tap10a-53,=,north
0,tap10a-53,=,carolina
0,tap10a-53,=,we
0,tap10a-53,S,moved
0,tap10a-53,S,i
0,tap10a-53,D,worked
0,tap10a-53,=,two
0,tap10a-53,=,years
0,tap10a-53,S,i
0,tap10a-53,S,worked
0,tap10a-53,D,three
0,tap10a-53,=,years
0,tap14a-57,S,yeah
0,tap14a-57,=,and
0,tap14a-57,S,therapy
0,tucson16a-57,S,and
0,tucson16a-57,S,it
0,tucson16a-57,D,was
0,tucson16a-57,=,the
0,tucson16a-57,=,uh
0,tucson16a-57,=,one
0,tucson16a-57,=,or
0,tucson16a-57,=,two
0,tucson16a-57,=,or
0,tucson16a-57,=,three
0,tucson16a-57,S,uh
0,tucson16a-57,D,uh
0,tucson16a-57,D,uh
0,tucson16a-57,=,three
0,tucson16a-57,=,of
0,tucson16a-57,=,them
0,MMA17a-115,=,so
0,MMA17a-115,S,people
0,MMA17a-115,S,will
0,MMA17a-115,D,be
0,MMA17a-115,D,understanding
0,MMA17a-115,=,because
0,MMA17a-115,S,i
0,MMA17a-115,=,i
0,MMA17a-115,=,my
0,MMA17a-115,S,vocabulary
0,MMA17a-115,=,my
0,MMA17a-115,=,language
0,MMA17a-131,D,was
0,MMA17a-131,=,i
0,MMA17a-131,=,was
0,MMA17a-131,=,im
0,MMA17a-131,S,oldie
0,MMA17a-131,S,im
0,MMA17a-131,S,eighty
0,MMA17a-131,=,four
0,MMA17a-131,=,years
0,MMA17a-131,=,old
0,MMA17a-131,=,now
0,UNH01a-103,=,exactly
0,UNH01a-103,S,what
0,UNH01a-103,=,the
0,UNH01a-103,S,neuro
0,UNH01a-103,=,doctor
0,UNH01a-103,S,did
0,UNH01a-103,S,i
0,UNH01a-103,D,neurological
0,UNH01a-103,=,doctor
0,UNH01a-103,=,did
0,UNH01a-103,S,im
0,UNH01a-103,D,entirely
0,UNH01a-103,=,not
0,UNH01a-103,S,sure
0,wozniak01a-299,D,so
0,wozniak01a-299,=,i
0,wozniak01a-299,S,award
0,wozniak01a-299,S,i
0,wozniak01a-299,=,present
0,wozniak01a-299,D,present
0,wozniak01a-299,D,present
0,wozniak01a-299,=,it
0,wozniak01a-299,=,each
0,wozniak01a-299,=,year
0,adler08a-41,=,but
0,adler08a-41,=,its
0,adler08a-41,=,it
0,adler08a-41,=,says
0,adler08a-41,=,okay
0,adler17a-33,=,and
0,adler17a-33,=,i
0,adler17a-33,=,slide
0,adler17a-33,=,sideways
0,adler17a-33,=,you
0,adler17a-33,=,know
0,adler17a-477,=,and
0,adler17a-477,=,i
0,adler17a-477,=,think
0,adler17a-477,=,two
0,adler17a-477,=,thousand
0,adler17a-477,=,five
0,adler17a-477,=,hundred
0,adler17a-477,=,dollars
0,adler23a-98,=,so
0,adler23a-98,=,i
0,adler23a-98,S,gotta
0,adler23a-98,S,get
0,adler23a-98,=,i
0,adler23a-98,=,hafta
0,adler23a-98,S,get
0,adler23a-98,=,more
0,adler23a-98,=,clear
0,aprocsa1833a-174,=,um
0,aprocsa1833a-174,S,well
0,aprocsa1833a-174,=,she
0,aprocsa1833a-174,=,uh
0,aprocsa1833a-174,=,had
0,aprocsa1833a-174,=,me
0,aprocsa1833a-174,=,read
0,elman01a-361,S,can
0,elman01a-361,=,i
0,elman01a-361,S,can
0,elman01a-361,D,i
0,elman01a-361,=,use
0,elman01a-361,=,it
0,elman01a-361,=,for
0,elman01a-361,=,the
0,elman01a-361,=,the
0,elman01a-361,=,dress
0,elman01a-476,S,ooh
0,elman04a-199,=,um
0,elman04a-199,=,and
0,elman04a-199,=,then
0,elman04a-199,=,she
0,elman04a-199,=,sings
0,elman04a-199,=,a
0,elman04a-199,=,song
0,elman04a-199,=,about
0,fridriksson01a-225,S,um
0,fridriksson01a-225,=,he
0,fridriksson01a-225,S,hold
0,fridriksson01a-225,=,my
0,fridriksson01a-225,=,hand
0,kurland02a-109,S,uh
0,kurland02a-109,D,three
0,kurland02a-109,=,and
0,kurland02a-109,S,one
0,kurland02a-109,=,i
0,kurland02a-109,=,cant
0,kurland02a-109,=,decide
0,kurland03b-159,S,the
0,kurland03b-159,=,cat
0,kurland03b-159,=,goes
0,kurland03b-159,=,up
0,kurland03b-159,=,to
0,kurland03b-159,S,a
0,kurland03b-159,=,three
0,kurland03b-159,=,tree
0,kurland17d-114,=,she
0,kurland17d-114,=,was
0,kurland17d-114,=,come
0,kurland17d-114,=,she
0,kurland17d-114,=,was
0,kurland17d-114,=,going
0,kurland17d-114,S,by
0,kurland17d-114,=,in
0,kurland17d-114,=,her
0,kurland17d-114,=,on
0,kurland17d-114,=,her
0,kurland17d-114,=,bicycle
0,kurland18c-244,=,and
0,kurland18c-244,S,went
0,kurland18c-244,S,off
0,kurland18c-244,=,on
0,kurland18c-244,S,their
0,kurland18c-244,S,their
0,kurland18c-244,D,honeymoon
0,kurland27c-67,=,and
0,kurland27c-67,=,he
0,kurland27c-67,=,then
0,kurland27c-67,=,came
0,kurland27c-67,=,back
0,williamson09a-205,=,the
0,williamson09a-205,=,ball
0,williamson09a-205,=,glass
0,williamson09a-205,=,on
0,williamson09a-205,=,the
0,williamson09a-205,=,window
0,williamson09a-205,=,and
0,williamson09a-205,S,he
0,williamson09a-205,S,broke
0,williamson09a-205,D,it
0,wozniak06a-263,=,and
0,wozniak06a-263,=,um
0,wozniak06a-263,S,and
0,wozniak06a-263,=,going
0,wozniak06a-263,S,to
0,wozniak06a-263,=,you
0,wozniak06a-263,=,know
0,wozniak06a-263,=,to
0,wozniak06a-263,=,be
0,wozniak06a-263,=,trained
0,wozniak06a-263,=,in
0,wozniak06a-263,=,my
0,wozniak06a-263,=,field
0,elman01a-267,=,and
0,elman01a-267,S,its
0,elman01a-267,=,wet
0,elman01a-267,=,for
0,elman01a-267,S,their
0,elman01a-267,D,uh
0,elman01a-267,=,for
0,elman01a-267,=,the
0,elman01a-267,=,wet
0,fridriksson01a-35,=,and
0,fridriksson01a-35,S,um
0,fridriksson01a-35,S,and
0,fridriksson01a-35,S,wednesday
0,fridriksson01a-35,=,thursday
0,fridriksson01a-35,=,i
0,fridriksson01a-35,=,still
0,fridriksson01a-35,=,got
0,fridriksson01a-35,=,a
0,fridriksson01a-35,S,headache
0,kurland17d-137,=,um
0,kurland17d-137,=,there
0,kurland17d-137,=,was
0,kurland17d-137,=,a
0,kurland17d-137,=,man
0,kurland17d-137,S,who
0,kurland17d-137,=,had
0,kurland17d-137,=,a
0,kurland17d-137,=,daughter
0,kurland23b-312,S,its
0,kurland23b-312,=,possible
0,kurland23b-312,S,that
0,kurland23b-312,S,they
0,kurland23b-312,=,that
0,kurland23b-312,=,the
0,kurland23b-312,=,mother
0,kurland23b-312,=,had
0,kurland23b-312,D,had
0,kurland23b-312,=,three
0,kurland23b-312,=,girls
0,scale12c-81,=,um
0,scale12c-81,=,the
0,scale12c-81,=,little
0,scale12c-81,=,girl
0,scale12c-81,=,is
0,scale12c-81,S,saying
0,scale12c-81,D,say
0,thompson07c-147,D,uh
0,thompson07c-147,=,and
0,thompson07c-147,=,the
0,thompson07c-147,D,and
0,thompson07c-147,D,the
0,thompson07c-147,=,soccer
0,thompson07c-147,=,ball
0,thompson07c-147,=,knocks
0,thompson07c-147,S,the
0,thompson07c-147,=,um
0,thompson07c-147,=,um
0,thompson07c-147,D,lamp
0,UNH01c-227,S,so
0,UNH01c-227,S,im
0,UNH01c-227,S,supposta
0,UNH01c-227,=,instead
0,UNH01c-227,=,of
0,UNH01c-227,=,just
0,UNH01c-227,=,seeing
0,UNH01c-227,=,what
0,UNH01c-227,S,i
0,UNH01c-227,S,am
0,UNH01c-227,D,seeing
0,UNH01c-227,=,in
0,UNH01c-227,=,the
0,UNH01c-227,=,pictures
0,UNH01c-227,S,i
0,UNH01c-227,S,am
0,UNH01c-227,S,supposta
0,UNH01c-227,S,sort
0,UNH01c-227,D,of
0,UNH01c-227,=,make
0,UNH01c-227,=,up
0,UNH01c-227,=,a
0,UNH01c-227,=,story
0,UNH01c-227,S,going
0,UNH01c-227,S,with
0,UNH01c-227,=,the
0,UNH01c-227,=,pictures
0,whiteside04a-203,=,and
0,whiteside04a-203,=,uh
0,whiteside04a-203,S,jelly
0,whiteside04a-203,S,jello
0,whiteside04a-203,=,uh
0,whiteside04a-203,S,buttering
0,whiteside19a-184,S,so
0,whiteside19a-184,=,the
0,whiteside19a-184,D,the
0,whiteside19a-184,=,mom
0,whiteside19a-184,S,is
0,whiteside19a-184,=,talking
0,whiteside19a-184,=,with
0,whiteside19a-184,=,the
0,whiteside19a-184,=,son
0,whiteside19a-184,=,about
0,whiteside19a-184,=,the
0,whiteside19a-184,=,umbrella
0,adler04a-209,=,oh
0,adler04a-209,=,well
0,adler04a-209,=,uh
0,adler04a-209,=,uh
0,adler04a-209,=,jelly
0,adler23a-583,=,and
0,adler23a-583,=,and
0,adler23a-583,=,then
0,adler23a-583,S,when
0,adler23a-583,S,its
0,adler23a-583,S,this
0,adler23a-583,=,this
0,adler23a-583,S,one
0,adler23a-583,D,with
0,adler23a-583,D,the
0,adler23a-583,=,bread
0,adler23a-583,=,thing
0,adler23a-583,=,i
0,adler23a-583,=,dont
0,adler23a-583,=,like
0,adler23a-583,=,the
0,adler23a-583,=,bread
0,elman05a-89,=,and
0,elman05a-89,=,he
0,elman05a-89,=,goes
0,elman05a-89,=,back
0,elman05a-89,=,inside
0,elman05a-89,D,eh
0,elman05a-89,=,to
0,elman05a-89,=,his
0,elman05a-89,=,mom
0,scale09a-25,=,um
0,scale09a-25,S,i
0,scale09a-25,S,dont
0,scale09a-25,S,know
0,scale23a-266,=,um
0,scale23a-266,=,start
0,scale23a-266,=,with
0,scale23a-266,=,a
0,scale23a-266,=,story
0,scale23a-266,S,you
0,scale23a-266,=,said
0,scale23a-266,S,i
0,scale23a-266,S,mean
0,scale23a-266,=,with
0,scale23a-266,S,a
0,scale23a-266,=,start
0,scale23a-266,=,about
0,scale23a-266,S,what
0,scale23a-266,D,it
0,thompson13a-338,=,in
0,thompson13a-338,=,reality
0,thompson13a-338,=,she
0,thompson13a-338,=,pretends
0,thompson13a-338,=,to
0,thompson13a-338,=,be
0,thompson13a-338,=,the
0,thompson13a-338,=,one
0,thompson13a-338,=,of
0,thompson13a-338,=,the
0,thompson13a-338,S,uh
0,thompson13a-338,=,uh
0,thompson13a-338,=,uh
0,thompson13a-338,=,daughters
0,MMA17a-105,S,what
0,MMA17a-105,S,as
0,MMA17a-105,S,more
0,MMA17a-105,S,it
0,MMA17a-105,S,passes
0,MMA17a-105,S,by
0,MMA17a-105,S,more
0,adler04a-178,=,and
0,adler04a-178,=,then
0,adler04a-178,=,uh
0,adler04a-178,=,cinderella
0,adler04a-178,=,found
0,adler04a-178,=,a
0,adler04a-178,=,fairy
0,BU07a-135,=,and
0,BU07a-135,=,oh
0,BU07a-135,S,las
0,BU07a-135,S,vegas
0,BU07a-135,S,las
0,BU07a-135,D,vegas
0,kurland01f-88,=,and
0,kurland01f-88,D,the
0,kurland01f-88,D,and
0,kurland01f-88,=,this
0,kurland01f-88,=,other
0,kurland01f-88,=,woman
0,kurland01f-88,=,was
0,kurland01f-88,=,telling
0,kurland01f-88,=,the
0,kurland01f-88,=,other
0,kurland01f-88,=,the
0,kurland01f-88,=,other
0,kurland01f-88,=,woman
0,kurland01f-88,=,the
0,kurland01f-88,S,younger
0,kurland01f-88,S,woman
0,kurland16a-141,=,unfortunately
0,kurland16a-141,=,it
0,kurland16a-141,=,gets
0,kurland16a-141,=,to
0,kurland16a-141,=,the
0,kurland16a-141,=,point
0,kurland16a-141,=,unless
0,kurland16a-141,=,it
0,kurland16a-141,=,was
0,kurland16a-141,=,without
0,kurland16a-141,=,the
0,kurland16a-141,S,eat
0,kurland16a-141,S,right
0,MSU03b-298,S,he
0,MSU03b-298,D,was
0,MSU03b-298,=,going
0,MSU03b-298,=,to
0,MSU03b-298,=,blow
0,MSU03b-298,=,the
0,MSU08a-198,=,he
0,MSU08a-198,=,was
0,MSU08a-198,=,going
0,MSU08a-198,=,to
0,MSU08a-198,=,i
0,MSU08a-198,=,guess
0,MSU08a-198,=,blind
0,MSU08a-198,=,her
0,MSU08a-198,D,his
0,tucson07a-24,=,i
0,tucson07a-24,=,was
0,tucson07a-24,S,at
0,tucson07a-24,S,at
0,tucson07a-24,=,at
0,tucson07a-24,=,the
0,tucson07a-24,=,hospital
0,tucson07a-24,=,having
0,tucson07a-24,=,uh
0,tucson07a-24,=,another
0,tucson07a-24,=,thing
0,tucson20a-117,S,it
0,tucson20a-117,S,but
0,tucson20a-117,=,but
0,tucson20a-117,=,i
0,tucson20a-117,=,ive
0,tucson20a-117,=,got
0,tucson20a-117,=,one
0,tucson20a-117,S,a
0,tucson20a-117,=,twenty
0,tucson20a-117,=,minute
0,tucson20a-117,=,recitation
0,tucson20a-117,=,of
0,tucson20a-117,=,some
0,tucson20a-117,=,kind
0,MMA13a-361,=,and
0,MMA13a-361,=,that
0,MMA13a-361,=,one
0,MMA13a-361,=,she
0,MMA13a-361,=,had
0,MMA13a-361,=,one
0,MMA13a-361,=,two
0,MMA13a-361,=,sisters
0,whiteside14a-467,=,and
0,whiteside14a-467,S,so
0,whiteside14a-467,S,they
0,whiteside14a-467,=,so
0,whiteside14a-467,=,um
0,whiteside14a-467,=,prince
0,ACWT07a-81,=,and
0,ACWT07a-81,=,uh
0,ACWT07a-81,=,the
0,ACWT07a-81,=,dog
0,ACWT07a-81,=,is
0,ACWT07a-81,=,barking
0,ACWT07a-81,=,at
0,ACWT07a-81,=,the
0,ACWT07a-81,=,the
0,ACWT07a-81,=,man
0,adler08a-206,=,he
0,adler08a-206,=,provided
0,adler08a-206,=,something
0,adler08a-206,=,for
0,adler08a-206,=,her
0,adler08a-206,=,to
0,adler08a-206,=,get
0,adler08a-206,=,on
0,adler08a-206,=,and
0,adler08a-206,=,and
0,adler08a-206,=,get
0,adler08a-206,=,safe
0,kurland12a-248,S,umbrella
0,kurland12a-248,D,is
0,kurland12a-248,=,for
0,kurland12a-248,=,women
0,kurland12a-248,=,and
0,kurland12a-248,=,and
0,kurland12a-248,S,people
0,kurland12a-248,=,girls
0,kurland12a-248,D,and
0,kurland12a-248,D,that
0,kurland12a-248,D,sort
0,kurland12a-248,=,of
0,kurland12a-248,S,stuff
0,kurland16a-183,=,and
0,kurland16a-183,=,the
0,kurland16a-183,S,feet
0,kurland16a-183,S,feud
0,kurland16a-183,S,which
0,kurland16a-183,=,show
0,kurland16a-183,=,this
0,kurland16a-183,S,weight
0,kurland16a-183,=,into
0,kurland16a-183,=,the
0,kurland16a-183,D,male
0,kurland23b-25,=,uh
0,kurland23b-25,=,it
0,kurland23b-25,=,was
0,kurland23b-25,=,eight
0,kurland23b-25,=,fifty
0,kurland23b-25,=,nine
0,kurland23b-25,=,in
0,kurland23b-25,=,the
0,kurland23b-25,=,morning
0,kurland23b-25,=,i
0,kurland23b-25,=,think
0,kurland23b-31,=,uh
0,kurland23b-31,=,but
0,kurland23b-31,=,then
0,kurland23b-31,=,they
0,kurland23b-31,=,realized
0,kurland23b-31,=,it
0,kurland23b-31,=,was
0,kurland23b-31,=,really
0,kurland23b-31,=,uh
0,kurland23b-31,=,it
0,kurland23b-31,=,was
0,kurland23b-31,S,north
0,kurland23b-31,S,and
0,MSU08a-243,=,and
0,MSU08a-243,=,nobody
0,MSU08a-243,=,knew
0,MSU08a-243,S,uh
0,MSU08a-243,S,each
0,MSU08a-243,=,one
0,MSU08a-243,=,of
0,MSU08a-243,=,the
0,MSU08a-243,=,said
0,MSU08a-243,=,to
0,MSU08a-243,=,said
0,MSU08a-243,D,no
0,MSU08a-243,D,said
0,scale17a-365,=,and
0,scale17a-365,=,you
0,scale17a-365,=,are
0,scale17a-365,=,going
0,scale17a-365,=,to
0,scale17a-365,=,stay
0,scale17a-365,=,here
0,scale17a-365,=,and
0,scale17a-365,S,keen
0,scale17a-365,=,the
0,scale17a-365,=,house
0,tucson12a-128,=,and
0,tucson12a-128,=,she
0,tucson12a-128,=,he
0,tucson12a-128,=,didnt
0,tucson12a-128,=,he
0,tucson12a-128,S,dig
0,tucson12a-128,=,the
0,tucson12a-128,=,one
0,tucson12a-128,=,of
0,tucson12a-128,=,these
0,tucson12a-128,=,big
0,tucson12a-128,=,things
0,tucson12a-128,D,it
0,tucson12a-128,=,hit
0,elman01a-265,=,now
0,elman01a-265,S,the
0,elman01a-265,=,boy
0,elman01a-265,=,he
0,elman01a-265,=,ran
0,elman01a-265,=,back
0,elman01a-265,=,to
0,elman01a-265,=,home
0,fridriksson01a-350,=,so
0,fridriksson01a-350,=,he
0,fridriksson01a-350,S,um
0,fridriksson01a-350,=,and
0,fridriksson01a-350,=,then
0,fridriksson01a-350,=,he
0,fridriksson01a-350,=,um
0,fridriksson01a-350,=,back
0,fridriksson01a-350,S,home
0,fridriksson01a-350,=,he
0,fridriksson01a-350,S,um
0,fridriksson01a-350,S,met
0,kurland12a-220,S,that
0,kurland12a-220,S,caused
0,kurland12a-220,S,him
0,kurland12a-220,S,feel
0,kurland12a-220,=,a
0,kurland12a-220,=,little
0,kurland12a-220,=,bit
0,kurland12a-220,=,upset
0,kurland12a-220,=,about
0,kurland12a-220,=,the
0,kurland12a-220,=,situation
0,UNH01c-73,=,and
0,UNH01c-73,=,the
0,UNH01c-73,=,interesting
0,UNH01c-73,=,thing
0,UNH01c-73,=,was
0,UNH01c-73,=,like
0,UNH01c-73,=,i
0,UNH01c-73,=,would
0,UNH01c-73,S,write
0,UNH01c-73,=,things
0,UNH01c-73,=,down
0,UNH01c-73,=,but
0,UNH01c-73,=,then
0,UNH01c-73,=,i
0,UNH01c-73,=,couldnt
0,UNH01c-73,=,read
0,UNH01c-73,=,very
0,UNH01c-73,=,well
0,UNH01c-73,S,what
0,UNH01c-73,=,i
0,UNH01c-73,D,had
0,UNH01c-73,=,just
0,UNH01c-73,S,written
0,whiteside14a-29,S,ashville
0,whiteside14a-29,=,five
0,whiteside14a-29,=,days
0,whiteside14a-29,=,stroke
0,whiteside14a-292,=,which
0,whiteside14a-292,=,is
0,whiteside14a-292,=,which
0,whiteside14a-292,=,is
0,whiteside14a-292,=,kind
0,whiteside14a-292,=,of
0,whiteside14a-292,=,funny
0,whiteside14a-292,=,because
0,whiteside14a-292,=,its
0,whiteside14a-292,=,not
0,whiteside14a-292,=,in
0,whiteside14a-292,D,the
0,williamson09b-390,=,so
0,williamson09b-390,=,then
0,williamson09b-390,=,he
0,williamson09b-390,S,they
0,williamson09b-390,S,go
0,williamson09b-390,D,to
0,williamson09b-390,=,the
0,williamson09b-390,=,man
0,williamson09b-390,=,and
0,williamson09b-390,=,he
0,williamson09b-390,=,married
0,williamson09b-390,=,her
0,fridriksson10b-183,=,uh
0,fridriksson10b-183,S,uh
0,fridriksson10b-183,D,cinderella
0,fridriksson10b-183,=,uh
0,fridriksson10b-183,S,ball
0,fridriksson10b-183,=,ball
0,scale28a-43,=,um
0,scale28a-43,=,um
0,scale28a-43,=,uh
0,scale28a-43,D,um
0,scale28a-43,D,sports
0,wright206a-239,=,the
0,wright206a-239,=,girl
0,wright206a-239,=,but
0,wright206a-239,=,cat
0,wright206a-239,=,um
0,wright206a-239,=,um
0,wright206a-239,=,tree
0,elman04a-187,D,and
0,elman04a-187,=,shes
0,elman04a-187,=,always
0,elman04a-187,=,by
0,elman04a-187,=,the
0,elman04a-187,=,fireplace
0,elman04a-187,S,because
0,elman04a-187,=,shes
0,elman04a-187,=,considered
0,elman04a-187,=,the
0,elman04a-187,=,maid
0,kurland01f-721,S,well
0,kurland01f-721,S,you
0,kurland01f-721,S,get
0,kurland01f-721,=,some
0,kurland01f-721,S,pills
0,kurland01f-721,=,and
0,kurland01f-721,=,let
0,kurland01f-721,S,him
0,kurland01f-721,S,die
0,kurland01f-721,S,now
0,kurland01f-721,=,because
0,kurland01f-721,=,its
0,kurland01f-721,S,nobody
0,kurland01f-721,S,really
0,kurland01f-721,S,know
0,kurland01f-721,S,whats
0,kurland01f-721,D,happening
0,wright206a-555,=,put
0,wright206a-555,=,it
0,wright206a-555,=,on
0,wright206a-555,=,over
0,wright206a-555,=,and
0,wright206a-555,=,and
0,wright206a-555,=,set
0,wright206a-555,=,it
0,wright206a-555,S,the
0,wright206a-555,=,top
0,aprocsa1833a-194,=,and
0,aprocsa1833a-194,=,and
0,aprocsa1833a-194,=,i
0,aprocsa1833a-194,=,hadta
0,aprocsa1833a-194,S,uh
0,aprocsa1833a-194,=,um
0,aprocsa1833a-194,=,repeat
0,aprocsa1833a-358,S,hm
